Date,Time(UTC-3),Time from start,Latitude,Longitude,Altitude (m),Distance from start (m),Vn (km/h),Ve (km/h),Vd (km/h),Vf (km/h), Vl (km/h),Speed (km/h),Ax,Ay,Az,Af,Al,Ad,Heading,Pitch,Roll,Wx,Wy,Wz,Wf,Wl,Wd,LatitudeAcc,LongitudeAcc,AltitudeAcc (m),VnAcc (km/h),VeAcc (km/h),VdAcc (km/h),PitchAcc,RollAcc,HeadingAcc,Online Heave Value (m),iHeave Date,iHeave Time (UTC-3),iHeave Value (m),
2022-10-29,12:58:24.350,76.000,45.96110081,-66.62690538,-20.553,0.445,0.009,0.008,0.013,-0.010,0.006,0.012,-0.505,-0.865,-9.773,-0.008,0.001,-9.824,253.702,-2.902,5.067,0.113,0.366,-0.031,0.113,0.367,0.007,0.062,0.062,0.075,0.122,0.122,0.047,0.087,0.087,0.168,0.014,,,,
2022-10-29,12:58:25.350,77.000,45.96110082,-66.62690539,-20.552,0.448,0.014,0.004,0.013,-0.008,0.012,0.014,-0.496,-0.860,-9.755,0.001,0.006,-9.806,253.688,-2.904,5.073,-0.119,-0.257,0.062,-0.120,-0.262,0.033,0.062,0.062,0.075,0.119,0.119,0.047,0.087,0.087,0.169,0.014,,,,
2022-10-29,12:58:26.350,78.000,45.96110082,-66.62690543,-20.550,0.453,0.018,-0.003,0.013,-0.003,0.018,0.018,-0.491,-0.860,-9.757,0.007,0.007,-9.807,253.679,-2.910,5.075,0.258,-0.248,-0.023,0.260,-0.245,-0.032,0.063,0.062,0.075,0.122,0.122,0.047,0.087,0.086,0.168,0.014,,,,
2022-10-29,12:58:27.350,79.000,45.96110083,-66.62690546,-20.549,0.458,0.021,-0.009,0.012,0.003,0.022,0.022,-0.485,-0.866,-9.751,0.012,0.000,-9.801,253.680,-2.909,5.079,0.052,-0.064,0.325,0.035,-0.092,0.321,0.062,0.062,0.075,0.119,0.119,0.047,0.087,0.086,0.168,0.014,,,,
2022-10-29,12:58:28.350,80.000,45.96110084,-66.62690548,-20.548,0.466,0.025,-0.015,0.012,0.008,0.029,0.030,-0.490,-0.863,-9.755,0.009,0.005,-9.806,253.685,-2.913,5.081,0.139,-0.100,0.229,0.127,-0.120,0.226,0.062,0.062,0.075,0.119,0.119,0.047,0.086,0.085,0.168,0.014,,,,
2022-10-29,12:58:29.350,81.000,45.96110086,-66.62690552,-20.546,0.475,0.030,-0.022,0.011,0.013,0.034,0.037,-0.491,-0.864,-9.749,0.007,0.002,-9.800,253.690,-2.916,5.079,-0.034,-0.245,0.024,-0.034,-0.246,0.001,0.062,0.062,0.074,0.119,0.119,0.047,0.086,0.086,0.168,0.014,,,,
2022-10-29,12:58:30.350,82.000,45.96110084,-66.62690556,-20.546,0.485,0.028,-0.026,0.012,0.017,0.034,0.038,-0.490,-0.870,-9.753,0.009,-0.004,-9.804,253.694,-2.916,5.076,-0.144,-0.210,-0.029,-0.141,-0.206,-0.055,0.062,0.062,0.075,0.119,0.119,0.047,0.086,0.085,0.168,0.014,,,,
2022-10-29,12:58:31.350,83.000,45.96110083,-66.62690561,-20.545,0.496,0.025,-0.028,0.012,0.020,0.032,0.038,-0.503,-0.863,-9.767,-0.004,0.004,-9.818,253.700,-2.912,5.072,-0.225,0.115,0.017,-0.226,0.113,0.016,0.062,0.062,0.075,0.119,0.119,0.047,0.085,0.085,0.168,0.014,,,,
2022-10-29,12:58:32.350,84.000,45.96110084,-66.62690563,-20.546,0.506,0.024,-0.026,0.012,0.018,0.031,0.036,-0.493,-0.861,-9.757,0.005,0.006,-9.807,253.701,-2.907,5.076,0.140,-0.074,0.122,0.134,-0.084,0.122,0.062,0.062,0.074,0.119,0.119,0.047,0.085,0.085,0.168,0.014,,,,
2022-10-29,12:58:33.350,85.000,45.96110084,-66.62690561,-20.547,0.516,0.027,-0.019,0.011,0.010,0.032,0.033,-0.495,-0.871,-9.761,0.002,-0.003,-9.812,253.713,-2.899,5.079,-0.094,0.281,0.016,-0.096,0.278,0.036,0.062,0.062,0.075,0.119,0.119,0.047,0.085,0.085,0.168,0.014,,,,
2022-10-29,12:58:34.350,86.000,45.96110083,-66.62690558,-20.549,0.524,0.027,-0.010,0.012,0.003,0.028,0.029,-0.498,-0.869,-9.754,-0.003,-0.002,-9.805,253.725,-2.896,5.076,-0.129,0.197,-0.112,-0.124,0.206,-0.100,0.062,0.062,0.075,0.119,0.119,0.047,0.085,0.084,0.168,0.014,,,,
2022-10-29,12:58:35.350,87.000,45.96110081,-66.62690553,-20.549,0.531,0.023,-0.002,0.012,-0.004,0.023,0.023,-0.488,-0.858,-9.745,0.007,0.007,-9.795,253.738,-2.896,5.069,0.169,-0.292,0.056,0.167,-0.295,0.038,0.062,0.062,0.074,0.119,0.119,0.047,0.085,0.085,0.168,0.014,,,,
2022-10-29,12:58:36.350,88.000,45.96110078,-66.62690546,-20.549,0.537,0.018,0.008,0.011,-0.012,0.015,0.020,-0.496,-0.870,-9.745,-0.002,-0.006,-9.797,253.751,-2.892,5.065,-0.421,-0.026,-0.005,-0.420,-0.025,-0.028,0.062,0.062,0.075,0.119,0.119,0.047,0.085,0.084,0.167,0.014,,,,
2022-10-29,12:58:37.350,89.000,45.96110074,-66.62690538,-20.549,0.543,0.011,0.017,0.012,-0.020,0.006,0.020,-0.488,-0.870,-9.745,0.007,-0.007,-9.796,253.749,-2.894,5.057,-0.099,-0.128,0.174,-0.107,-0.143,0.157,0.062,0.062,0.075,0.119,0.119,0.047,0.084,0.084,0.167,0.012,,,,
2022-10-29,12:58:38.350,90.000,45.96110071,-66.62690531,-20.550,0.549,0.002,0.023,0.011,-0.023,-0.004,0.023,-0.491,-0.872,-9.753,0.004,-0.010,-9.804,253.739,-2.895,5.052,-0.214,0.012,0.210,-0.225,-0.006,0.199,0.062,0.062,0.074,0.119,0.119,0.047,0.085,0.084,0.167,0.012,,,,
2022-10-29,12:58:39.350,91.000,45.96110068,-66.62690531,-20.550,0.556,-0.005,0.022,0.011,-0.020,-0.011,0.023,-0.496,-0.855,-9.759,-0.000,0.007,-9.809,253.732,-2.899,5.051,0.345,-0.057,-0.110,0.350,-0.047,-0.097,0.062,0.062,0.075,0.119,0.119,0.047,0.084,0.084,0.167,0.012,,,,
2022-10-29,12:58:40.350,92.000,45.96110068,-66.62690532,-20.551,0.561,-0.009,0.017,0.011,-0.014,-0.013,0.019,-0.495,-0.862,-9.759,0.002,0.000,-9.809,253.729,-2.903,5.049,-0.056,0.006,0.021,-0.057,0.004,0.019,0.062,0.062,0.075,0.119,0.119,0.047,0.084,0.084,0.167,0.012,,,,
2022-10-29,12:58:41.350,93.000,45.96110067,-66.62690535,-20.552,0.566,-0.011,0.012,0.010,-0.008,-0.014,0.016,-0.496,-0.857,-9.774,0.001,0.007,-9.824,253.719,-2.903,5.050,0.377,0.138,-0.042,0.378,0.141,-0.011,0.062,0.062,0.074,0.119,0.119,0.047,0.084,0.084,0.167,0.010,,,,
2022-10-29,12:58:42.350,94.000,45.96110068,-66.62690541,-20.554,0.570,-0.011,0.004,0.010,-0.000,-0.012,0.012,-0.490,-0.858,-9.750,0.007,0.005,-9.799,253.726,-2.910,5.058,0.315,-0.313,0.061,0.313,-0.318,0.049,0.062,0.062,0.075,0.119,0.119,0.047,0.084,0.083,0.167,0.010,,,,
2022-10-29,12:58:43.350,95.000,45.96110068,-66.62690548,-20.555,0.574,-0.010,-0.005,0.010,0.008,-0.008,0.011,-0.491,-0.869,-9.739,0.006,-0.006,-9.790,253.735,-2.910,5.059,-0.270,-0.218,-0.080,-0.265,-0.210,-0.112,0.062,0.062,0.075,0.119,0.119,0.047,0.083,0.083,0.167,0.010,,,,
2022-10-29,12:58:44.350,96.000,45.96110072,-66.62690555,-20.556,0.577,-0.001,-0.013,0.010,0.013,0.003,0.013,-0.490,-0.862,-9.746,0.007,0.002,-9.797,253.739,-2.910,5.066,-0.033,-0.374,-0.136,-0.024,-0.361,-0.170,0.062,0.062,0.074,0.119,0.119,0.047,0.084,0.083,0.167,0.010,,,,
2022-10-29,12:58:45.350,97.000,45.96110075,-66.62690554,-20.557,0.581,0.009,-0.013,0.009,0.010,0.012,0.015,-0.491,-0.863,-9.737,0.006,0.001,-9.788,253.736,-2.907,5.070,-0.033,-0.225,-0.113,-0.026,-0.214,-0.134,0.062,0.062,0.075,0.119,0.119,0.047,0.083,0.083,0.167,0.010,,,,
2022-10-29,12:58:46.350,98.000,45.96110078,-66.62690554,-20.557,0.585,0.015,-0.010,0.009,0.006,0.018,0.019,-0.493,-0.866,-9.764,0.003,0.001,-9.814,253.738,-2.901,5.073,-0.092,0.201,0.264,-0.106,0.177,0.276,0.062,0.062,0.075,0.119,0.119,0.047,0.083,0.083,0.167,0.010,,,,
2022-10-29,12:58:47.350,99.000,45.96110082,-66.62690555,-20.555,0.591,0.023,-0.010,0.010,0.003,0.025,0.025,-0.494,-0.865,-9.753,0.002,0.001,-9.803,253.748,-2.901,5.075,0.045,-0.286,-0.022,0.047,-0.283,-0.045,0.062,0.062,0.075,0.119,0.119,0.047,0.083,0.083,0.167,0.008,,,,
2022-10-29,12:58:48.350,100.000,45.96110083,-66.62690554,-20.555,0.599,0.027,-0.008,0.009,0.000,0.028,0.028,-0.502,-0.863,-9.765,-0.006,0.004,-9.816,253.757,-2.900,5.074,0.115,0.497,-0.020,0.114,0.497,0.030,0.062,0.062,0.075,0.119,0.119,0.047,0.083,0.083,0.167,0.008,,,,
2022-10-29,12:58:49.350,101.000,45.96110082,-66.62690551,-20.556,0.607,0.026,-0.004,0.009,-0.004,0.026,0.026,-0.498,-0.862,-9.766,-0.002,0.005,-9.817,253.740,-2.896,5.074,0.130,0.217,-0.016,0.130,0.217,0.010,0.062,0.062,0.075,0.119,0.119,0.047,0.083,0.083,0.167,0.008,,,,
2022-10-29,12:58:50.350,102.000,45.96110080,-66.62690546,-20.555,0.613,0.023,0.003,0.009,-0.009,0.022,0.024,-0.492,-0.867,-9.762,0.004,-0.001,-9.812,253.729,-2.896,5.072,-0.109,0.223,0.194,-0.119,0.205,0.207,0.062,0.062,0.075,0.119,0.119,0.047,0.083,0.082,0.166,0.008,,,,
2022-10-29,12:58:51.350,103.000,45.96110080,-66.62690542,-20.555,0.620,0.024,0.006,0.008,-0.013,0.022,0.025,-0.496,-0.865,-9.763,0.001,0.002,-9.813,253.714,-2.898,5.073,-0.115,0.203,0.048,-0.118,0.198,0.060,0.062,0.062,0.075,0.119,0.119,0.047,0.082,0.082,0.166,0.008,,,,
2022-10-29,12:58:52.350,104.000,45.96110079,-66.62690541,-20.554,0.627,0.025,0.004,0.008,-0.011,0.023,0.025,-0.490,-0.869,-9.758,0.006,-0.003,-9.808,253.705,-2.902,5.072,-0.057,0.119,0.365,-0.076,0.086,0.371,0.062,0.062,0.075,0.115,0.115,0.047,0.083,0.082,0.166,0.008,,,,
2022-10-29,12:58:53.350,105.000,45.96110080,-66.62690543,-20.553,0.634,0.024,-0.003,0.008,-0.004,0.024,0.024,-0.502,-0.858,-9.752,-0.004,0.007,-9.802,253.696,-2.913,5.070,-0.100,-0.183,-0.256,-0.086,-0.159,-0.276,0.062,0.062,0.075,0.119,0.119,0.047,0.082,0.081,0.166,0.008,,,,
2022-10-29,12:58:54.350,106.000,45.96110078,-66.62690549,-20.552,0.641,0.018,-0.015,0.008,0.009,0.021,0.023,-0.486,-0.869,-9.745,0.012,-0.005,-9.796,253.690,-2.917,5.063,-0.349,-0.048,0.100,-0.353,-0.057,0.078,0.062,0.062,0.075,0.119,0.119,0.047,0.082,0.081,0.166,0.008,,,,
2022-10-29,12:58:55.350,107.000,45.96110074,-66.62690555,-20.551,0.647,0.008,-0.024,0.007,0.021,0.014,0.025,-0.491,-0.855,-9.755,0.008,0.009,-9.805,253.685,-2.918,5.060,0.156,-0.086,0.079,0.153,-0.093,0.079,0.062,0.062,0.074,0.115,0.115,0.047,0.081,0.081,0.166,0.008,,,,
2022-10-29,12:58:56.350,108.000,45.96110071,-66.62690562,-20.549,0.655,-0.001,-0.031,0.007,0.030,0.008,0.031,-0.496,-0.856,-9.765,0.003,0.009,-9.815,253.685,-2.920,5.058,0.150,0.026,-0.008,0.150,0.026,0.002,0.062,0.061,0.074,0.115,0.115,0.047,0.081,0.081,0.166,0.008,,,,
2022-10-29,12:58:57.350,109.000,45.96110068,-66.62690565,-20.548,0.664,-0.009,-0.034,0.007,0.035,0.001,0.035,-0.494,-0.863,-9.744,0.005,-0.001,-9.795,253.681,-2.922,5.052,-0.110,-0.111,-0.205,-0.099,-0.092,-0.219,0.062,0.062,0.075,0.115,0.115,0.047,0.081,0.081,0.166,0.008,,,,
2022-10-29,12:58:58.350,110.000,45.96110066,-66.62690563,-20.549,0.674,-0.014,-0.030,0.007,0.033,-0.005,0.033,-0.497,-0.862,-9.743,0.001,-0.001,-9.793,253.679,-2.916,5.050,-0.039,-0.151,-0.171,-0.030,-0.136,-0.186,0.062,0.062,0.074,0.115,0.115,0.047,0.081,0.081,0.166,0.008,,,,
2022-10-29,12:58:59.350,111.000,45.96110069,-66.62690561,-20.550,0.683,-0.012,-0.024,0.007,0.027,-0.005,0.027,-0.493,-0.862,-9.751,0.006,-0.000,-9.801,253.684,-2.913,5.051,0.028,-0.099,0.025,0.027,-0.100,0.018,0.062,0.062,0.075,0.119,0.119,0.047,0.081,0.081,0.166,0.008,,,,
2022-10-29,12:59:00.350,112.000,45.96110070,-66.62690556,-20.552,0.689,-0.011,-0.017,0.007,0.020,-0.006,0.021,-0.497,-0.860,-9.754,0.000,0.002,-9.804,253.677,-2.910,5.053,-0.127,-0.084,-0.334,-0.110,-0.054,-0.346,0.062,0.062,0.075,0.115,0.115,0.047,0.081,0.080,0.166,0.008,,,,
2022-10-29,12:59:01.350,113.000,45.96110070,-66.62690556,-20.553,0.694,-0.010,-0.013,0.007,0.016,-0.006,0.017,-0.493,-0.863,-9.753,0.004,-0.001,-9.803,253.681,-2.910,5.054,-0.004,-0.280,-0.023,-0.002,-0.276,-0.048,0.062,0.062,0.075,0.115,0.115,0.047,0.081,0.080,0.166,0.008,,,,
2022-10-29,12:59:02.350,114.000,45.96110069,-66.62690554,-20.554,0.699,-0.011,-0.011,0.006,0.013,-0.007,0.015,-0.487,-0.867,-9.742,0.010,-0.005,-9.792,253.680,-2.908,5.054,-0.056,-0.239,0.169,-0.064,-0.253,0.144,0.062,0.062,0.075,0.115,0.115,0.047,0.081,0.080,0.166,0.008,,,,
2022-10-29,12:59:03.350,115.000,45.96110067,-66.62690553,-20.554,0.703,-0.014,-0.008,0.005,0.011,-0.011,0.016,-0.499,-0.859,-9.763,-0.001,0.004,-9.814,253.671,-2.908,5.051,0.152,0.050,0.016,0.151,0.048,0.028,0.062,0.062,0.075,0.115,0.115,0.047,0.080,0.080,0.165,0.008,,,,
2022-10-29,12:59:04.350,116.000,45.96110067,-66.62690552,-20.553,0.708,-0.015,-0.008,0.005,0.012,-0.013,0.017,-0.490,-0.860,-9.745,0.008,0.002,-9.795,253.665,-2.911,5.053,0.136,-0.197,-0.109,0.142,-0.186,-0.119,0.062,0.062,0.075,0.115,0.115,0.047,0.080,0.080,0.165,0.008,,,,
2022-10-29,12:59:05.350,117.000,45.96110069,-66.62690550,-20.554,0.712,-0.013,-0.008,0.004,0.011,-0.010,0.015,-0.502,-0.868,-9.757,-0.004,-0.005,-9.809,253.664,-2.908,5.055,-0.473,0.144,-0.022,-0.472,0.146,-0.034,0.062,0.062,0.075,0.115,0.115,0.047,0.080,0.080,0.165,0.008,,,,
2022-10-29,12:59:06.350,118.000,45.96110072,-66.62690551,-20.554,0.716,-0.006,-0.009,0.004,0.010,-0.003,0.011,-0.493,-0.867,-9.753,0.005,-0.004,-9.804,253.663,-2.911,5.060,-0.160,-0.186,0.117,-0.165,-0.195,0.092,0.062,0.062,0.075,0.115,0.115,0.047,0.080,0.079,0.165,0.010,,,,
2022-10-29,12:59:07.350,119.000,45.96110076,-66.62690551,-20.555,0.718,0.002,-0.010,0.003,0.009,0.005,0.011,-0.501,-0.864,-9.767,-0.003,0.001,-9.818,253.664,-2.908,5.065,0.113,0.293,0.110,0.106,0.282,0.141,0.062,0.062,0.075,0.115,0.115,0.047,0.080,0.079,0.165,0.010,,,,
2022-10-29,12:59:08.350,120.000,45.96110076,-66.62690552,-20.553,0.722,0.007,-0.013,0.003,0.010,0.010,0.015,-0.499,-0.855,-9.760,-0.002,0.011,-9.810,253.657,-2.907,5.071,0.407,-0.007,-0.111,0.412,0.002,-0.090,0.061,0.061,0.074,0.115,0.115,0.047,0.080,0.079,0.165,0.010,,,,
2022-10-29,12:59:09.350,121.000,45.96110079,-66.62690551,-20.552,0.726,0.014,-0.012,0.004,0.008,0.016,0.018,-0.495,-0.865,-9.742,0.001,-0.001,-9.793,253.658,-2.904,5.069,-0.427,0.063,-0.276,-0.413,0.087,-0.290,0.062,0.062,0.075,0.115,0.115,0.047,0.079,0.079,0.164,0.010,,,,
2022-10-29,12:59:10.350,122.000,45.96110080,-66.62690551,-20.550,0.732,0.018,-0.010,0.003,0.005,0.020,0.021,-0.490,-0.870,-9.747,0.006,-0.004,-9.798,253.656,-2.902,5.072,-0.152,-0.287,-0.066,-0.147,-0.280,-0.099,0.062,0.061,0.075,0.115,0.115,0.047,0.079,0.078,0.164,0.012,,,,
2022-10-29,12:59:11.350,123.000,45.96110081,-66.62690551,-20.547,0.738,0.023,-0.008,0.002,0.001,0.024,0.024,-0.497,-0.862,-9.767,-0.001,0.005,-9.818,253.668,-2.896,5.074,0.194,0.248,0.057,0.189,0.242,0.088,0.061,0.061,0.074,0.115,0.115,0.047,0.079,0.078,0.164,0.012,,,,
2022-10-29,12:59:12.350,124.000,45.96110082,-66.62690551,-20.545,0.745,0.027,-0.004,0.003,-0.004,0.027,0.027,-0.487,-0.860,-9.747,0.008,0.005,-9.797,253.680,-2.897,5.075,0.210,-0.199,0.026,0.209,-0.200,0.019,0.062,0.062,0.075,0.115,0.115,0.047,0.079,0.078,0.164,0.012,,,,
2022-10-29,12:59:13.350,125.000,45.96110081,-66.62690547,-20.544,0.752,0.028,0.003,0.003,-0.010,0.026,0.028,-0.501,-0.858,-9.761,-0.005,0.009,-9.811,253.699,-2.897,5.073,0.109,-0.114,-0.237,0.121,-0.093,-0.240,0.062,0.061,0.075,0.115,0.115,0.047,0.078,0.078,0.164,0.012,,,,
2022-10-29,12:59:14.350,126.000,45.96110081,-66.62690543,-20.542,0.760,0.027,0.007,0.002,-0.014,0.024,0.028,-0.489,-0.864,-9.765,0.007,0.003,-9.815,253.715,-2.895,5.070,0.148,0.038,0.293,0.133,0.012,0.303,0.061,0.061,0.074,0.115,0.115,0.047,0.078,0.078,0.164,0.012,,,,
2022-10-29,12:59:15.350,127.000,45.96110081,-66.62690538,-20.541,0.768,0.024,0.012,0.002,-0.018,0.020,0.026,-0.494,-0.856,-9.761,0.002,0.009,-9.811,253.726,-2.899,5.062,0.113,0.017,-0.065,0.116,0.023,-0.058,0.062,0.062,0.075,0.115,0.115,0.047,0.078,0.078,0.164,0.012,,,,
2022-10-29,12:59:16.350,128.000,45.96110081,-66.62690542,-20.540,0.774,0.021,0.005,0.001,-0.011,0.018,0.021,-0.490,-0.868,-9.755,0.008,-0.003,-9.805,253.737,-2.907,5.064,-0.056,-0.002,0.388,-0.076,-0.037,0.383,0.062,0.061,0.075,0.115,0.115,0.047,0.078,0.078,0.164,0.014,,,,
2022-10-29,12:59:17.350,129.000,45.96110081,-66.62690549,-20.540,0.779,0.015,-0.006,0.001,0.002,0.017,0.017,-0.501,-0.850,-9.765,-0.002,0.015,-9.815,253.747,-2.915,5.064,0.264,-0.097,-0.104,0.269,-0.087,-0.098,0.062,0.062,0.075,0.115,0.115,0.047,0.078,0.078,0.164,0.014,,,,
2022-10-29,12:59:18.350,130.000,45.96110080,-66.62690557,-20.541,0.785,0.012,-0.021,0.001,0.016,0.017,0.024,-0.498,-0.856,-9.765,0.002,0.010,-9.815,253.744,-2.921,5.066,0.182,0.028,0.115,0.176,0.018,0.126,0.062,0.062,0.075,0.115,0.115,0.047,0.078,0.077,0.164,0.014,,,,
2022-10-29,12:59:19.350,131.000,45.96110083,-66.62690570,-20.541,0.794,0.013,-0.037,0.001,0.032,0.023,0.039,-0.496,-0.861,-9.766,0.005,0.005,-9.816,253.745,-2.925,5.070,0.090,0.015,0.046,0.087,0.011,0.052,0.062,0.061,0.075,0.115,0.115,0.047,0.078,0.077,0.164,0.014,,,,
2022-10-29,12:59:20.350,132.000,45.96110085,-66.62690581,-20.541,0.806,0.015,-0.049,0.001,0.043,0.029,0.051,-0.489,-0.865,-9.751,0.011,0.001,-9.801,253.741,-2.926,5.072,0.010,-0.158,0.292,-0.004,-0.183,0.277,0.062,0.062,0.075,0.115,0.115,0.047,0.078,0.077,0.164,0.014,,,,
2022-10-29,12:59:21.350,133.000,45.96110084,-66.62690582,-20.541,0.821,0.016,-0.049,0.001,0.043,0.029,0.051,-0.486,-0.866,-9.743,0.013,-0.002,-9.793,253.740,-2.920,5.072,-0.066,-0.293,0.273,-0.079,-0.316,0.243,0.062,0.062,0.075,0.115,0.115,0.047,0.077,0.077,0.163,0.014,,,,
2022-10-29,12:59:22.350,134.000,45.96110083,-66.62690577,-20.539,0.834,0.015,-0.040,0.000,0.034,0.025,0.043,-0.498,-0.859,-9.754,0.001,0.007,-9.804,253.737,-2.913,5.070,0.029,0.098,0.048,0.026,0.093,0.058,0.062,0.061,0.075,0.115,0.115,0.047,0.077,0.077,0.163,0.014,,,,
2022-10-29,12:59:23.350,135.000,45.96110082,-66.62690572,-20.539,0.844,0.014,-0.030,0.000,0.025,0.022,0.033,-0.503,-0.857,-9.765,-0.004,0.009,-9.815,253.735,-2.911,5.067,0.332,0.040,0.007,0.331,0.039,0.027,0.061,0.061,0.074,0.112,0.112,0.047,0.077,0.077,0.163,0.014,,,,
2022-10-29,12:59:24.350,136.000,45.96110082,-66.62690567,-20.540,0.852,0.013,-0.022,0.001,0.017,0.019,0.025,-0.496,-0.860,-9.755,0.002,0.005,-9.806,253.727,-2.910,5.062,-0.049,-0.150,-0.136,-0.041,-0.138,-0.151,0.062,0.062,0.075,0.115,0.115,0.047,0.077,0.077,0.163,0.014,,,,
2022-10-29,12:59:25.350,137.000,45.96110084,-66.62690567,-20.540,0.859,0.012,-0.019,0.001,0.015,0.016,0.022,-0.484,-0.867,-9.739,0.012,-0.005,-9.789,253.723,-2.909,5.058,-0.215,-0.215,0.308,-0.229,-0.241,0.277,0.062,0.061,0.075,0.112,0.112,0.047,0.077,0.077,0.163,0.014,,,,
2022-10-29,12:59:26.350,138.000,45.96110084,-66.62690566,-20.542,0.865,0.008,-0.018,0.000,0.015,0.013,0.020,-0.487,-0.866,-9.745,0.010,-0.003,-9.796,253.717,-2.909,5.059,0.005,-0.180,0.136,-0.001,-0.192,0.119,0.062,0.062,0.075,0.115,0.115,0.047,0.077,0.076,0.163,0.014,,,,
2022-10-29,12:59:27.350,139.000,45.96110085,-66.62690565,-20.544,0.870,0.006,-0.017,0.000,0.015,0.010,0.018,-0.494,-0.863,-9.756,0.004,0.000,-9.807,253.713,-2.912,5.057,0.014,-0.128,0.101,0.010,-0.136,0.090,0.062,0.062,0.075,0.112,0.112,0.047,0.077,0.076,0.163,0.012,,,,
2022-10-29,12:59:28.350,140.000,45.96110085,-66.62690564,-20.545,0.875,0.004,-0.017,0.000,0.015,0.008,0.017,-0.494,-0.860,-9.750,0.004,0.003,-9.800,253.713,-2.912,5.058,0.068,-0.013,-0.097,0.073,-0.004,-0.094,0.062,0.061,0.075,0.112,0.112,0.047,0.076,0.076,0.163,0.012,,,,
2022-10-29,12:59:29.350,141.000,45.96110082,-66.62690566,-20.545,0.880,-0.002,-0.019,0.000,0.019,0.003,0.019,-0.491,-0.867,-9.750,0.008,-0.005,-9.801,253.699,-2.914,5.054,-0.097,-0.199,-0.099,-0.091,-0.190,-0.121,0.061,0.061,0.074,0.112,0.112,0.047,0.076,0.076,0.163,0.012,,,,
2022-10-29,12:59:30.350,142.000,45.96110077,-66.62690568,-20.545,0.886,-0.010,-0.022,0.000,0.024,-0.003,0.024,-0.493,-0.859,-9.757,0.006,0.005,-9.807,253.699,-2.915,5.055,0.340,-0.115,0.184,0.330,-0.131,0.191,0.062,0.062,0.075,0.112,0.112,0.047,0.076,0.076,0.163,0.012,,,,
2022-10-29,12:59:31.350,143.000,45.96110075,-66.62690566,-20.545,0.892,-0.013,-0.019,0.000,0.022,-0.007,0.023,-0.499,-0.857,-9.743,-0.002,0.004,-9.793,253.695,-2.907,5.052,0.252,-0.281,-0.346,0.270,-0.250,-0.356,0.061,0.061,0.075,0.112,0.112,0.047,0.076,0.076,0.163,0.010,,,,
2022-10-29,12:59:32.350,144.000,45.96110072,-66.62690561,-20.545,0.898,-0.015,-0.009,-0.000,0.013,-0.012,0.017,-0.501,-0.860,-9.768,-0.004,0.003,-9.819,253.694,-2.903,5.051,-0.088,0.108,-0.133,-0.081,0.119,-0.128,0.061,0.061,0.074,0.112,0.112,0.047,0.076,0.076,0.163,0.010,,,,
2022-10-29,12:59:33.350,145.000,45.96110068,-66.62690554,-20.544,0.903,-0.017,0.001,0.000,0.004,-0.016,0.017,-0.492,-0.856,-9.753,0.004,0.007,-9.803,253.680,-2.898,5.053,0.319,-0.248,0.054,0.317,-0.251,0.048,0.062,0.061,0.075,0.112,0.112,0.047,0.076,0.075,0.163,0.010,,,,
2022-10-29,12:59:34.350,146.000,45.96110067,-66.62690550,-20.543,0.908,-0.016,0.008,0.000,-0.003,-0.017,0.018,-0.501,-0.866,-9.762,-0.005,-0.004,-9.814,253.669,-2.896,5.050,-0.216,0.234,-0.107,-0.211,0.243,-0.096,0.061,0.061,0.075,0.112,0.112,0.047,0.076,0.075,0.162,0.010,,,,
2022-10-29,12:59:35.350,147.000,45.96110068,-66.62690546,-20.542,0.913,-0.013,0.013,-0.000,-0.009,-0.016,0.018,-0.488,-0.863,-9.754,0.007,-0.001,-9.805,253.659,-2.891,5.052,0.174,0.022,0.099,0.169,0.013,0.109,0.061,0.061,0.074,0.112,0.112,0.047,0.076,0.075,0.163,0.008,,,,
2022-10-29,12:59:36.350,148.000,45.96110070,-66.62690541,-20.542,0.918,-0.010,0.018,-0.000,-0.015,-0.014,0.021,-0.500,-0.863,-9.753,-0.005,-0.001,-9.804,253.672,-2.893,5.047,-0.400,0.060,-0.100,-0.395,0.068,-0.114,0.062,0.061,0.075,0.112,0.112,0.047,0.075,0.074,0.162,0.008,,,,
2022-10-29,12:59:37.350,149.000,45.96110071,-66.62690538,-20.541,0.924,-0.007,0.021,-0.001,-0.018,-0.012,0.022,-0.494,-0.862,-9.760,0.002,0.000,-9.811,253.673,-2.896,5.050,-0.046,-0.066,0.021,-0.047,-0.068,0.012,0.061,0.061,0.075,0.112,0.112,0.047,0.076,0.075,0.162,0.008,,,,
2022-10-29,12:59:38.350,150.000,45.96110074,-66.62690539,-20.540,0.930,-0.004,0.018,-0.001,-0.016,-0.009,0.019,-0.491,-0.863,-9.745,0.005,-0.002,-9.796,253.675,-2.900,5.049,-0.011,-0.221,0.063,-0.014,-0.226,0.043,0.062,0.062,0.075,0.112,0.112,0.047,0.075,0.074,0.162,0.006,,,,
2022-10-29,12:59:39.350,151.000,45.96110073,-66.62690541,-20.540,0.935,-0.009,0.014,-0.001,-0.011,-0.012,0.016,-0.495,-0.859,-9.758,0.002,0.003,-9.809,253.687,-2.902,5.047,0.259,-0.050,-0.133,0.266,-0.038,-0.124,0.062,0.061,0.075,0.112,0.112,0.047,0.075,0.074,0.162,0.006,,,,
